PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gama, N; Ferreira, A; Barros-Timmons, A				Gama, N.; Ferreira, A.; Barros-Timmons, A.			3D Printed Thermoplastic Polyurethane Filled with Polyurethane Foams Residues	JOURNAL OF POLYMERS AND THE ENVIRONMENT			English	Article						Thermoplastic polyurethane; Polyurethane foam residues; Polymer composites; Additive manufacturing; 3D printing	PHYSICAL-PROPERTIES; COMPOSITES; WASTE	This work intends to provide a preliminary approach concerning the preparation of 3D printed products derived from recycled raw-materials. In that sense, recycled polyurethane foam (PUF) particles were added (up to 10% wt/wt) to thermoplastic polyurethane (TPU) to prepare 3D printed products. From the results, it was observed that the presence of PUF particles reduces the density of filaments. Moreover, even though filler and matrix are polyurethane (PU) polymers, the fact that PUF scraps consists of crosslinked PU, it affects inter-layer adhesion, reducing the mechanical performance of the 3D printed specimens, especially when high PUF particles contents were used. Nonetheless, despite of the limitations identified, the addition of PUF particles did not affect the thermal stability of the composites, meaning that these composites can be processed at high temperatures. Therefore, PUF scraps were successfully reused which proved to be a low cost additive for the production 3D printed composites (when using low content), with the advantage of being an alternative to the disposal of PUF.	[Gama, N.; Barros-Timmons, A.] Univ Aveiro, CICECO, Aveiro Inst Mat, Campus Santiago, P-3810193 Aveiro, Portugal; [Gama, N.; Barros-Timmons, A.] Univ Aveiro, Dept Chem, Campus Santiago, P-3810193 Aveiro, Portugal; [Ferreira, A.] CICECO Aveiro Inst Mat, Rua Comandante Pinho & Freitas 28, P-3750127 Agueda, Portugal; [Ferreira, A.] Escola Super Tecnol & Gestao Agueda, Rua Comandante Pinho & Freitas 28, P-3750127 Agueda, Portugal	Universidade de Aveiro; Universidade de Aveiro	Gama, N (corresponding author), Univ Aveiro, CICECO, Aveiro Inst Mat, Campus Santiago, P-3810193 Aveiro, Portugal.; Gama, N (corresponding author), Univ Aveiro, Dept Chem, Campus Santiago, P-3810193 Aveiro, Portugal.	nuno.gama@ua.pt	Ferreira, Artur/C-4998-2009	Ferreira, Artur/0000-0003-1785-4048; barros timmons, ana/0000-0002-6462-8679; Gama, Nuno/0000-0002-1865-098X					40	16	16	6	71	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	1566-2543	1572-8919		J POLYM ENVIRON	J. Polym. Environ.	MAY	2020	28	5					1560	1570		10.1007/s10924-020-01705-y	http://dx.doi.org/10.1007/s10924-020-01705-y			11	Engineering, Environmental; Polymer Science	Science Citation Index Expanded (SCI-EXPANDED)	Engineering; Polymer Science	LB0LL					2022-12-01	WOS:000524329500019
J	Singh, N; Singh, R; Ahuja, IPS; Farina, I; Fraternali, F				Singh, Narinder; Singh, Rupinder; Ahuja, I. P. S.; Farina, Ilenia; Fraternali, Fernando			Metal matrix composite from recycled materials by using additive manufacturing assisted investment casting	COMPOSITE STRUCTURES			English	Article						LDPE; Additive manufacturing; Investment casting; MMC	ALTERNATING PENTAMODE LATTICES; NONLINEAR ELASTIC RESPONSE; MECHANICAL-PROPERTIES; POLYETHYLENE LDPE; CEMENT MORTARS; REINFORCEMENT; WASTE; POLYMER; POLYPROPYLENE; BEHAVIOR	In this research article, a novel method of additive manufacturing (AM) assisted investment casting (IC) has been demonstrated (by using the patterns prepared from waste materials reinforced with ceramic particles) for development of a metal matrix composite (MMC). In first stage, recycled low density polyethylene (LDPE) has been selected as matrix material, while ceramic reinforcement of SiC and Al2O3 has been blended in LDPE by screw extrusion. Initially, the recycled LDPE has been collected in granules form from the local market and processed on single screw extruder to prepare pallets. The ceramic particles and LDPE were blended together to prepared the final blend in different proportions on twin screw extruder. After that Taguchi L9 orthogonal array has been employed to ascertain the affect of different input parameters of FDM machine to prepare the functional prototypes in the form of cubical patterns. Instead of using conventional IC, a rapid method has been employed to prepare sacrificial pattern by using siladent powder (which is being used for preparing cast in clinical dentistry for dentures). Further this method has been explored as an alternate route of rapid IC, which requires very less time as compared to the traditional methods. At final stage cast were prepared with aluminium (Al) alloy as matrix material reinforced with SiC and Al2O3 (which were present in the mould cavity after removal of LDPE). The properties of MMC prepared via this novel route were subjected to hardness and grain size testing supported by photomicrographs and EDAX analysis.	[Singh, Narinder; Ahuja, I. P. S.] Punjabi Univ, Dept Mech Engn, Patiala, Punjab, India; [Singh, Narinder; Singh, Rupinder] Guru Nanak Dev Engn Coll, Dept Prod Engn, Ludhiana, Punjab, India; [Farina, Ilenia] Univ Naples Parthenope, Dept Engn, Naples, Italy; [Fraternali, Fernando] Univ Salerno, Dept Civil Engn, Salerno, Italy	Punjabi University; Guru Nanak Dev Engineering College Ludhiana; Parthenope University Naples; University of Salerno	Farina, I (corresponding author), Univ Naples Parthenope, Dept Engn, Naples, Italy.	narinder3k@gmail.com; singhrupinder@gndec.ac.in; ahujaips@gmail.com; ilenia.farina@uniparthenope.it; f.fraternali@unisa.it	singh, Narinder/D-1270-2018; Fraternali, Fernando/A-4237-2018; Farina, Ilenia/I-8776-2019; Singh, Rupinder/AAI-6710-2020; Ahuja, Inderpreet Singh/AAW-9948-2021	Fraternali, Fernando/0000-0002-7549-6405; Farina, Ilenia/0000-0002-9564-3935; Singh, Rupinder/0000-0001-8251-8943; Ahuja, Inderpreet Singh/0000-0002-7055-1428; SINGH, NARINDER/0000-0002-7835-2765	DST (GOI) [TSG/NTS/2014/104]; Department of Engineering of the University of Naples Parthenope; Italian Ministry of Education, University and Research (MIUR) under the 'Departments of Excellence' grant [L.232/2016]	DST (GOI)(Department of Science & Technology (India)); Department of Engineering of the University of Naples Parthenope; Italian Ministry of Education, University and Research (MIUR) under the 'Departments of Excellence' grant(Ministry of Education, Universities and Research (MIUR))	NS, RS and IPSA are thankful to DST (GOI) for financial support (F.No. TSG/NTS/2014/104). IF gratefully acknowledges financial support from the Department of Engineering of the University of Naples Parthenope. FF acknowledges financial support from the Italian Ministry of Education, University and Research (MIUR) under the 'Departments of Excellence' grant L.232/2016.		47	21	21	2	58	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-8223	1879-1085		COMPOS STRUCT	Compos. Struct.	JAN 1	2019	207						129	135		10.1016/j.compstruct.2018.09.072	http://dx.doi.org/10.1016/j.compstruct.2018.09.072			7	Mechanics; Materials Science, Composites	Science Citation Index Expanded (SCI-EXPANDED)	Mechanics; Materials Science	GZ7US					2022-12-01	WOS:000449690600012
C	Longana, ML; Yu, HN; Potter, KD		Thomsen, OT; Berggreen, C; Sorensen, BF		Longana, Marco L.; Yu, HaNa; Potter, Kevin D.			ALIGNED VIRGIN AND RECYCLED SHORT CARBON FIBRE HYBRID COMPOSITES	20TH INTERNATIONAL CONFERENCE ON COMPOSITE MATERIALS			English	Proceedings Paper	20th International Conference on Composite Materials (ICCM)	JUL 19-24, 2015	Copenhagen, DENMARK			Recycled composites remanufacturing; Short fibres composites	POLYMER COMPOSITES; ALIGNMENT	One of the main problems in industrial applications of carbon composite materials is recycling end of life products. Usually chopped recycled fibres are randomly dispersed in materials as low-grade additives for non-structural applications; however, in order to maximize economic and functional viability, these fibres should be reused as reinforcement for high performance structural composites. The fibre alignment level is the key factor to increase the fibre volume fraction, and consequently the performance of recycled composites. Another important factor is the impact of the fibre recovery process on the mechanical properties of carbon fibres. Carbon fibres can be damaged during the fibre recovery process leading to a significant loss of strength, but the modulus is almost the same as that of virgin carbon fibres. The aim of this research is to manufacture intermingled hybrid composites using highly aligned new and recycled discontinuous carbon fibres with the HiPerDiF (High Performance Discontinuous Fibres) method to increase the availability of recycled carbon fibres. This method enables manufacturing of discontinuous fibre hybrid composites with different fibre mixing ratios; the constituents are intimately mixed and the hybridisation is achieved within the ply. In this work, the stiffness and the failure properties of aligned short fibre composites, as a function of the recycled to virgin carbon fibres ratio, are investigated. The HiPerDiF method proved to be a valuable remanufacturing method to achieve high performance short fibre composite from end of life recycled composites.	[Longana, Marco L.; Yu, HaNa; Potter, Kevin D.] Univ Bristol, ACCIS Adv Composites Ctr Innovat & Sci, Queens Bldg, Bristol BS8 1TR, Avon, England	University of Bristol	Longana, ML (corresponding author), Univ Bristol, ACCIS Adv Composites Ctr Innovat & Sci, Queens Bldg, Bristol BS8 1TR, Avon, England.	m.l.longana@bristol.ac.uk; h.yu@bristol.ac.uk; k.potter@bristol.ac.uk		Longana, Marco Luigi/0000-0002-9111-6038	UK Engineering and Physical Sciences Research Council (EPSRC) [EP/I02946X/1]; Imperial College, London	UK Engineering and Physical Sciences Research Council (EPSRC)(UK Research & Innovation (UKRI)Engineering & Physical Sciences Research Council (EPSRC)); Imperial College, London	This work was funded under the UK Engineering and Physical Sciences Research Council (EPSRC) Programme Grant EP/I02946X/1 on High Performance Ductile Composite Technology in collaboration with Imperial College, London.		27	0	0	0	1	AALBORG UNIV PRESS	AALBORG	NIELS JERNES VEJ 6B, AALBORG, 9220, DENMARK							2015														9	Materials Science, Composites	Conference Proceedings Citation Index - Science (CPCI-S)	Materials Science	BR6RT					2022-12-01	WOS:000663432103011
C	Kuzman, MK; Kariz, M; Ayrilmis, N; Sernek, M; Zigon, J; Xu, Q		Chobanova, R		Kuzman, Manja Kitek; Kariz, Mirko; Ayrilmis, Nadir; Sernek, Milan; Zigon, Jure; Xu, Qiang			FIRE BEHAVIOUR OF 3D PRINTED PLA AND WOOD/PLA COMPOSITES	DIGITALISATION AND CIRCULAR ECONOMY: FORESTRY AND FORESTRY BASED INDUSTRY IMPLICATIONS			English	Proceedings Paper	12th WoodEMA Annual International Scientific Conference on Digitalisation and Circular Economy: Forestry and Forestry Based Industry Implications	SEP 11-13, 2019	Int House Sci Frederic Joliot Currie, Varna, BULGARIA	USB, Econ Sci Div, WoodEMA i a	Int House Sci Frederic Joliot Currie	reaction to fire; cone calorimeter; wood; polylactic acid; filament; 3D printing		Additive manufacturing technologies have achieved great development in last decade on area of technology and printing materials. Special emphasis is placed on the development of materials that would be cheaper, from natural sources, without releases of harmful substances during the manufacturing process and usage, with the possibility of using waste materials and recycling after service life. Wood or wood residues are one of the potential raw materials that could be used for 3D printing in combination with natural and synthetic polymers. It is anticipated that with the development of additive technologies, the use of wood-plastic composites will also expand to the area of structural elements, for example, in the construction of prefabricated houses. The fire behaviour of 3D printed wood/PLA specimens was determined according to ASTM E 2058 standard and microscale combustion calorimetry (MCC) with ASTM 7309-13.	[Kuzman, Manja Kitek; Kariz, Mirko; Sernek, Milan; Zigon, Jure] Univ Ljubljana, Biotech Fac, Dept Wood Sci & Technol, Jamnikarjeva 101, Ljubljana 1000, Slovenia; [Ayrilmis, Nadir] Istanbul Univ Cerrahpasa, Forestry Fac, Dept Wood Mech & Technol, TR-34473 Istanbul, Turkey; [Xu, Qiang] Nanjing Univ Sci & Technol, Sch Mech Engn, Nanjing 210014, Jiangsu, Peoples R China	University of Ljubljana; Istanbul University - Cerrahpasa; Nanjing University of Science & Technology	Kuzman, MK (corresponding author), Univ Ljubljana, Biotech Fac, Dept Wood Sci & Technol, Jamnikarjeva 101, Ljubljana 1000, Slovenia.		Ayrilmis, Nadir/F-1573-2015	Ayrilmis, Nadir/0000-0002-9991-4800	Slovenian Research Agency [P4-0015]; Slovenia-China joint research fund [12-22]	Slovenian Research Agency(Slovenian Research Agency - Slovenia); Slovenia-China joint research fund	The authors would like to thank the Slovenian Research Agency for financial support within the scope of the program P4-0015, as well as to BI-CN/18-20-016: Study on the Function properties and thermal safety performance of wood materials and adhesives for 3D printing technology, and Slovenia-China joint research fund 12-22 to support the cooperation.		6	1	1	1	10	WOODEMA, IA-INT ASSOC ECON & MANAG WOOD PROCESSING & FURN MANUF	ZAGREB	SVETOSIMUNSKA 25, ZAGREB, 00000, CROATIA			978-954-397-042-1				2019							149	154						6	Economics; Forestry; Management	Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science &amp; Humanities (CPCI-SSH)	Business & Economics; Forestry	BO1GP					2022-12-01	WOS:000496016400022
J	Romani, A; Tralli, P; Levi, M; Turri, S; Suriano, R				Romani, Alessia; Tralli, Paolo; Levi, Marinella; Turri, Stefano; Suriano, Raffaella			Metallization of Recycled Glass Fiber-Reinforced Polymers Processed by UV-Assisted 3D Printing	MATERIALS			English	Article						additive manufacturing; 3D printing; surface finishing; physical vapor deposition; composites; recycling; polymer-matrix composites (PMCs); direct ink writing; liquid deposition modeling; glass fibers	SUSTAINABILITY; PERFORMANCE; TECHNOLOGY; PERCEPTION; DESIGN	An ever-growing amount of composite waste will be generated in the upcoming years. New circular strategies based on 3D printing technologies are emerging as potential solutions although 3D-printed products made of recycled composites may require post-processing. Metallization represents a viable way to foster their exploitation for new applications. This paper shows the use of physical vapor deposition sputtering for the metallization of recycled glass fiber-reinforced polymers processed by UV-assisted 3D printing. Different batches of 3D-printed samples were produced, post-processed, and coated with a chromium metallization layer to compare the results before and after the metallization process and to evaluate the quality of the finishing from a qualitative and quantitative point of view. The analysis was conducted by measuring the surface gloss and roughness, analyzing the coating morphology and thickness through the Scanning Electron Microscopy (SEM) micrographs of the cross-sections, and assessing its adhesion with cross-cut tests. The metallization was successfully performed on the different 3D-printed samples, achieving a good homogeneity of the coating surface. Despite the influence of the staircase effect, these results may foster the investigation of new fields of application, as well as the use of different polymer-based composites from end-of-life products, i.e., carbon fiber-reinforced polymers.	[Romani, Alessia; Levi, Marinella; Turri, Stefano; Suriano, Raffaella] Politecn Milan, Dept Chem Mat & Chem Engn Giulio Natta, Piazza Leonardo da Vinci 32, I-20133 Milan, Italy; [Romani, Alessia] Politecn Milan, Design Dept, Via Durando 10, I-20158 Milan, Italy; [Tralli, Paolo] Novellini Spa, Div Green Coat, Str Romana Nord 1, I-46027 San Benedetto Po, Italy	Polytechnic University of Milan; Polytechnic University of Milan	Romani, A (corresponding author), Politecn Milan, Dept Chem Mat & Chem Engn Giulio Natta, Piazza Leonardo da Vinci 32, I-20133 Milan, Italy.; Romani, A (corresponding author), Politecn Milan, Design Dept, Via Durando 10, I-20158 Milan, Italy.	alessia.romani@polimi.it	Romani, Alessia/AAL-3486-2021; Suriano, Raffaella/A-8491-2012	Romani, Alessia/0000-0001-8602-0974; Suriano, Raffaella/0000-0002-7448-359X	European Union [H2020-730323-1]	European Union(European Commission)	This research has received funding from the European Union's Horizon 2020 research and innovation program, under grant agreement No. H2020-730323-1. The present work is part of the FiberEUse project, entitled "Large Scale Demonstration of New Circular Economy Value-chains based on the Reuse of End-of-life reinforced Composites".		54	0	0	4	4	MDPI	BASEL	ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND		1996-1944		MATERIALS	Materials	SEP	2022	15	18							6242	10.3390/ma15186242	http://dx.doi.org/10.3390/ma15186242			12	Chemistry, Physical; Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering; Physics, Applied; Physics, Condensed Matter	Science Citation Index Expanded (SCI-EXPANDED)	Chemistry; Materials Science; Metallurgy & Metallurgical Engineering; Physics	4U4FG	36143554	gold, Green Published			2022-12-01	WOS:000858751100001
J	Trejo-Machin, A; Puchot, L; Verge, P				Trejo-Machin, Acerina; Puchot, Laura; Verge, Pierre			A cardanol-based polybenzoxazine vitrimer: recycling, reshaping and reversible adhesion	POLYMER CHEMISTRY			English	Article							COVALENT ADAPTABLE NETWORKS; POLYMER NETWORKS; THIOL-ENE; BENZOXAZINE; THERMOSET; TEMPERATURE; PRECURSORS; CHEMISTRY; BOND	This paper reports the development of the first vitrimer based on polybenzoxazines containing disulfide bonds and cardanol. The synthesis of the monomer was carried out following a sustainable process, without any solvent and purification. The novel polybenzoxazine can be recycled, reshaped and (re)processed, thanks to a fast relaxation process (18 seconds at 120 degrees C) and low activation energy (64.5 kJ mol(-1)). Furthermore, the benzoxazine vitrimer shows significant and healable adhesive properties over short times and at low temperatures. These features support it also being considered in additive manufacturing applications, with the possibility of applying 3D printing technology, extending its application to many fields of materials.	[Trejo-Machin, Acerina; Puchot, Laura; Verge, Pierre] Luxembourg Inst Sci & Technol, Mat & Res Technol Dept, 5 Ave Hauts Fourneaux, L-4362 Esch Sur Alzette, Luxembourg; [Trejo-Machin, Acerina] Univ Luxembourg, 2 Ave Univ, L-4365 Esch Sur Alzette, Luxembourg	Luxembourg Institute of Science & Technology; University of Luxembourg	Verge, P (corresponding author), Luxembourg Inst Sci & Technol, Mat & Res Technol Dept, 5 Ave Hauts Fourneaux, L-4362 Esch Sur Alzette, Luxembourg.	pierre.verge@list.lu	Verge, Pierre/D-4949-2016	Verge, Pierre/0000-0001-9844-0394; Puchot, Laura/0000-0001-7283-001X					52	32	33	29	101	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1759-9954	1759-9962		POLYM CHEM-UK	Polym. Chem.	NOV 28	2020	11	44					7026	7034		10.1039/d0py01239d	http://dx.doi.org/10.1039/d0py01239d			9	Polymer Science	Science Citation Index Expanded (SCI-EXPANDED)	Polymer Science	OS0QL		hybrid			2022-12-01	WOS:000589868300011
C	Chawla, K; Singh, R; Singh, J; Mehta, H				Chawla, Kapil; Singh, Rupinder; Singh, Jaspreet; Mehta, Himani			Investigations on mechanical properties of secondary recycled ABS reinforced with Fe powder for 3D printing applications	MATERIALS TODAY-PROCEEDINGS			English	Proceedings Paper	2nd International Conference on Functional Material, Manufacturing and Performances (ICFMMP)	SEP 17-18, 2021	Phagwara, INDIA	Lovely Profess Univ, Sch Mech Engn		Acrylonitrile butadiene styrene; Fe powder; Fused deposition modelling; Twin screw extruder; Differential scanning calorimeter		Researchers throughout the world extensively adopting recycling techniques in order to manage polymer waste. But hitherto, less work has been performed on fabrication of fused filaments based on secondary (2 degrees) recycled acrylonitrile butadiene styrene (ABS) polymer reinforced with industrial waste of Fe powder. In present study, efforts have been made on development of composite filaments for fused deposition modelling (FDM) technique of additive manufacturing by controlling different parameters like speed, temperature and load of twin-screw extruder using recycled ABS reinforced with Fe powder. Total nine composite filaments were prepared by taking 90% ABS and 10% Fe powder by weight. The maximum peak strength (32.82 MPa) of ABS + Fe based composite filament was observed at 15 kg (load), 225 degrees C (extrusion temperature) and 70 rpm (speed) whereas the maximum %BE (7.13%) was obtained at parametric settings of 10 kg, 245 degrees C and 70 rpm respectively. The observed mechanical and thermal properties of the composite filaments were analysed through porosity analysis, scanning electron microscopy characterization and differential scanning calorimeter.	[Chawla, Kapil; Singh, Jaspreet; Mehta, Himani] Lovely Profess Univ, Phagwara 144411, Punjab, India; [Singh, Rupinder] NITTTR, Mech Engn Dept, Chandigarh 160019, India	Lovely Professional University; National Institute of Technical Teachers Training & Research, Chandigarh	Singh, J (corresponding author), Lovely Profess Univ, Phagwara 144411, Punjab, India.	erjassi03@yahoo.in	Singh, Jaspreet/GNW-5414-2022; Singh, Rupinder/AAI-6710-2020	Singh, Rupinder/0000-0001-8251-8943					16	0	0	1	2	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	2214-7853			MATER TODAY-PROC	Mater. Today-Proc.		2022	50		5		SI		2450	2454		10.1016/j.matpr.2021.10.291	http://dx.doi.org/10.1016/j.matpr.2021.10.291			5	Materials Science, Multidisciplinary	Conference Proceedings Citation Index - Science (CPCI-S)	Materials Science	YW3SL					2022-12-01	WOS:000753335800003
C	Szabo, VA; Dogossy, G			IOP	Szabo, V. A.; Dogossy, G.			Structure and properties of closed-cell foam prepared from rPET	11TH HUNGARIAN CONFERENCE ON MATERIALS SCIENCE	IOP Conference Series-Materials Science and Engineering		English	Proceedings Paper	11th Hungarian Conference on Materials Science	OCT 15-17, 2017	Balatonkenese, HUNGARY					Nowadays, in the field of packaging technology, one-way polymer packaging materials are increasingly used. Food and packaging industry uses the most, the life cycle of which becomes short, they become waste very quick. Also included are light weight bottles of polyethylene terephthalate (PET). Large amounts of waste can be handled with multiple options. The worst is their dumping on dump sites, as these materials do not compost. Their thermal recycling is more favorable due to their high calorific value, but a real cycle can only be achieved by their physical recycling. However, during the multiple re-purposing, PET's mechanical and processing properties are reduced. In our research, chemical foaming has been investigated, resulting in a smaller weight, better specific property, and fully reusable product. During our investigations, the structure and mechanical properties of recycled PET (rPET) specimens manufactured with different composition, chain and foam additives were analyzed.	[Szabo, V. A.; Dogossy, G.] Szechenyi Istvan Univ, Dept Mat Sci & Technol, Gyor, Hungary	University of Istvan Szechenyi	Szabo, VA (corresponding author), Szechenyi Istvan Univ, Dept Mat Sci & Technol, Gyor, Hungary.	szabo.veronika.anna@ga.sze.hu	Dogossy, Gábor/B-6681-2009	Dogossy, Gábor/0000-0003-2907-0734	New National Excellence Program of the Ministry of Human Capacities [UNKP-17-1]	New National Excellence Program of the Ministry of Human Capacities	The publishing of this paper was supported by the UNKP-17-1 New National Excellence Program of the Ministry of Human Capacities.		12	5	5	1	7	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1757-8981			IOP CONF SER-MAT SCI			2018	426								012043	10.1088/1757-899X/426/1/012043	http://dx.doi.org/10.1088/1757-899X/426/1/012043			8	Materials Science, Multidisciplinary	Conference Proceedings Citation Index - Science (CPCI-S)	Materials Science	BM6WR		gold			2022-12-01	WOS:000467439400043
J	Hubbe, MA; Moore, SM; Lee, SY				Hubbe, MA; Moore, SM; Lee, SY			Effects of charge ratios and cationic polymer nature on polyelectrolyte complex deposition onto cellulose	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH			English	Article							STRENGTH-ENHANCING POLYMERS; WET-END; PAPER STRENGTH; DRY STRENGTH; STARCH; RETENTION; PERFORMANCE; ACRYLAMIDE; CARBOXYMETHYLCELLULOSE; ADSORPTION	Sequential addition of poly(diallyldimethylammonium chloride), which is highly cationic, followed by anionic carboxymethylcellulose, has been found to promote inter-fiber bonding during the manufacture of paper, with potential benefits to the recycling of fibers. The present results help to confirm a hypothesis that observed strength gains, in cases where the amount of the first additive exceeded the adsorption capacity of the fibers, were due to the formation of polyclectrolyte complexes in the solution phase, followed by their deposition onto fiber surfaces. Complex formation and retention of complexes on fiber surfaces occurred efficiently over a wide range of polymer charge ratios, cationic polymer attributes, and other conditions, regardless of whether the fibers had been pretreated to reverse their net charge.	N Carolina State Univ, Dept Wood & Paper Sci, Raleigh, NC 27695 USA	University of North Carolina; North Carolina State University	Hubbe, MA (corresponding author), N Carolina State Univ, Dept Wood & Paper Sci, Box 8005, Raleigh, NC 27695 USA.	hubbe@ncsu.edu		Hubbe, Martin/0000-0002-2321-4218					50	43	45	0	19	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0888-5885			IND ENG CHEM RES	Ind. Eng. Chem. Res.	APR 27	2005	44	9					3068	3074		10.1021/ie048902m	http://dx.doi.org/10.1021/ie048902m			7	Engineering, Chemical	Science Citation Index Expanded (SCI-EXPANDED)	Engineering	919FW					2022-12-01	WOS:000228604800023
J	Haussler, M; Eck, M; Rothauer, D; Mecking, S				Haeussler, Manuel; Eck, Marcel; Rothauer, Dario; Mecking, Stefan			Closed-loop recycling of polyethylene-like materials	NATURE			English	Article							CHAIN; POLYOLEFINS; ACIDS; OILS	Plastics are key components of almost any technology today. Although their production consumes substantial feedstock resources, plastics are largely disposed of after their service life. In terms of a circular economy(1-8), reuse of post-consumer sorted polymers ('mechanical recycling') is hampered by deterioration of materials performance(9,10). Chemical recycling(1,11) via depolymerization to monomer offers an alternative that retains high-performance properties. The linear hydrocarbon chains of polyethylene(12) enable crystalline packing and provide excellent materials properties(13). Their inert nature hinders chemical recycling, however, necessitating temperatures above 600 degrees Celsius and recovering ethylene with a yield of less than 10 per cent(3,11,14). Here we show that renewable polycarbonates and polyesters with a low density of in-chain functional groups as break points in a polyethylene chain can be recycled chemically by solvolysis with a recovery rate of more than 96 per cent. At the same time, the break points do not disturb the crystalline polyethylene structure, and the desirable materials properties (like those of high-density polyethylene) are fully retained upon recycling. Processing can be performed by common injection moulding and the materials are well-suited for additive manufacturing, such as 3D printing. Selective removal from model polymer waste streams is possible. In our approach, the initial polymers result from polycondensation of long-chain building blocks, derived by state-of-the-art catalytic schemes from common plant oil feedstocks, or microalgae oils(15). This allows closed-loop recycling of polyethylene-like materials. Polycarbonates and polyesters with materials properties like those of high-density polyethylene can be recycled chemically by depolymerization to their constituent monomers, re-polymerization yielding material with uncompromised processing and materials properties.	[Haeussler, Manuel; Eck, Marcel; Rothauer, Dario; Mecking, Stefan] Univ Konstanz, Dept Chem, Chem Mat Sci, Constance, Germany	University of Konstanz	Mecking, S (corresponding author), Univ Konstanz, Dept Chem, Chem Mat Sci, Constance, Germany.	stefan.mecking@uni-konstanz.de	Rothauer, Dario/GQA-8969-2022; Mecking, Stefan/E-6991-2012	Rothauer, Dario/0000-0002-2661-0486; Mecking, Stefan/0000-0002-6618-6659; Haeussler, Manuel/0000-0002-8864-5940; Eck, Marcel/0000-0003-1121-1906	ERC [832480]	ERC(European Research Council (ERC)European Commission)	We thank M. Schnitte and L. Bolk for GPC and DSC measurements. Support of our studies of degradable polyethylenes by the ERC (Advanced Grant DEEPCAT, number 832480) is gratefully acknowledged.		32	120	123	100	415	NATURE PORTFOLIO	BERLIN	HEIDELBERGER PLATZ 3, BERLIN, 14197, GERMANY	0028-0836	1476-4687		NATURE	Nature	FEB 18	2021	590	7846								10.1038/s41586-020-03149-9	http://dx.doi.org/10.1038/s41586-020-03149-9			16	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	TY5YS	33597754	Green Submitted	Y	N	2022-12-01	WOS:000683860300005
